"Emotion","Exp_ID","IMDFblankISI_jitter","NT_ID","Object","Scene","Set_ID","TBF_ID","TBR_ID","TNTfixation_jitter","T_ID","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color","color_backend","compensation","condition","coordinates","correct","correct_TNT_fMRI_instruct","correct_TNT_fMRI_intrusionrating_response","correct_refresher_instruct","correct_standby","count_BREAK","count_CHANGELOG","count_IMDF_fMRI_NULL","count_IMDF_fMRI_blankISI","count_IMDF_fMRI_blockloop","count_IMDF_fMRI_blockloop_practice","count_IMDF_fMRI_fixation","count_IMDF_fMRI_instruct","count_IMDF_fMRI_jitterblankISIscript","count_IMDF_fMRI_scene","count_IMDF_fMRI_sceneobject","count_IMDF_fMRI_trialsequence","count_IMDF_fMRI_trialsequence_practice","count_IMDF_instruct","count_IMDF_practice_instruct","count_Questions_for_CVS","count_TNTF_fMRI","count_TNTF_fMRI_blocksequence","count_TNTF_fMRI_jitteredfixationscript","count_TNT_fMRI_NULL","count_TNT_fMRI_blockloop","count_TNT_fMRI_cue","count_TNT_fMRI_instruct","count_TNT_fMRI_intrusionrating","count_TNT_fMRI_intrusionrating_response","count_TNT_fMRI_jitteredfixation","count_TNT_fMRI_trialsequence","count_add_timeremaining","count_blank_before_t_presses","count_calculate_time_remaining","count_define_constants","count_determine_end_run","count_determine_instruction","count_experiment","count_fixation","count_logger","count_new_logger","count_pair","count_pulse","count_refresher_block_loop","count_refresher_instruct","count_refresher_trial_sequence","count_scaling_factors","count_standby","count_todo_new","count_wait","count_wait_pulse","datetime","description","disable_garbage_collection","empty_column","end_x_fixationline","end_y_fixationline","exp_ID","experiment_file","experiment_path","filler","filler_type","fixationdimension","fixationwidth","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","instruction_msg","keyboard_backend","live_row","live_row_TNTF_fMRI","live_row_TNT_fMRI_blockloop","logfile","main_run","mouse_backend","neg_ID","neu_ID","null_ID","opensesame_codename","opensesame_version","order","pair_ID","pp_ID","psychopy_screen","psychopy_waitblanking","remember_condition","repeat_cycle","repetition","response","response_BREAK","response_IMDF_instruct","response_IMDF_practice_instruct","response_TNT_fMRI_instruct","response_TNT_fMRI_intrusionrating_response","response_refresher_instruct","response_standby","response_time","response_time_BREAK","response_time_IMDF_instruct","response_time_IMDF_practice_instruct","response_time_TNT_fMRI_instruct","response_time_TNT_fMRI_intrusionrating_response","response_time_refresher_instruct","response_time_standby","round_decimals","run_ended","sampler_backend","scale_object_IMDF","scale_object_cue","scale_object_refesher","scale_scene_IMDF","scale_scene_refresher","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","start_x_fixationline","start_y_fixationline","subject_nr","subject_parity","think_condition","time_BREAK","time_CHANGELOG","time_IMDF_fMRI_NULL","time_IMDF_fMRI_blankISI","time_IMDF_fMRI_blockloop","time_IMDF_fMRI_blockloop_practice","time_IMDF_fMRI_fixation","time_IMDF_fMRI_instruct","time_IMDF_fMRI_jitterblankISIscript","time_IMDF_fMRI_scene","time_IMDF_fMRI_sceneobject","time_IMDF_fMRI_trialsequence","time_IMDF_fMRI_trialsequence_practice","time_IMDF_instruct","time_IMDF_practice_instruct","time_Questions_for_CVS","time_TNTF_fMRI","time_TNTF_fMRI_blocksequence","time_TNTF_fMRI_jitteredfixationscript","time_TNT_fMRI_NULL","time_TNT_fMRI_blockloop","time_TNT_fMRI_cue","time_TNT_fMRI_instruct","time_TNT_fMRI_intrusionrating","time_TNT_fMRI_intrusionrating_response","time_TNT_fMRI_jitteredfixation","time_TNT_fMRI_trialsequence","time_add_timeremaining","time_blank_before_t_presses","time_calculate_time_remaining","time_define_constants","time_determine_end_run","time_determine_instruction","time_experiment","time_fixation","time_logger","time_new_logger","time_pair","time_pulse","time_refresher_block_loop","time_refresher_instruct","time_refresher_trial_sequence","time_scaling_factors","time_standby","time_todo_new","time_wait","time_wait_pulse","timeout_keypress","timeremaining","title","total_correct","total_response_time","total_responses","trial_count","uniform_coordinates","width"
"neg","TNT_scanner","NA","9999","glassmop.jpg","9440_object_disgustandfear.jpg","3","NA","NA","1800","53","undefined","undefined","3000.0396539978683","3000.0396539978683","black","yes","psycho","psycho","green","psycho","0","T_neg","uniform","undefined","undefined","undefined","undefined","undefined","0","0","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","107","19","0","87","0","107","107","107","107","28","NA","107","0","107","NA","0","0","107","NA","NA","110","0","0","NA","0","112","0","1","110","ma 12 apr 2021 21:02:04 CEST","A template containing a practice and an experimental phase","yes","","30","30","TNT_scanner","TNTF_fMRI.osexp","/home/lotje/Documents/Research, teaching and programming/OpenSesame/Scripts/Others/Claudius Schroeder/TNTF2021/experimental files","no","","60","4","no","mono","no","20","no","white","no","no","768","NA","psycho","107","0","107","/home/lotje/Documents/Research, teaching and programming/OpenSesame/Scripts/Others/Claudius Schroeder/TNTF2021/experimental files/quickrun.csv","first","psycho","9999","53","76","Lentiform Loewenfeld","3.3.9b1","NA","40","34","1","yes","NA","0","two","None","NA","NA","NA","t","None","t","space","3000.0396539978683","NA","NA","NA","455.0347249896731","3000.0396539978683","151.53183000802528","1795.5807340040337","2","no","psycho","0.5","0.2","0.2","1","0.6","1024","2","48000","-16","experiment","-30","-30","999","odd","T","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","12945.84983799723","12946.26125099603","1088398.5030879993","1047649.2306989967","12946.29786600126","1092248.3861889923","10599.490644002799","1096258.3484679926","1096258.9091349947","1089400.1520229941","1088398.4183129943","1051655.020086997","NA","1099259.1863169945","7071.771942995838","1099259.2577219913","NA","1384.248722999473","7071.747333990061","1099259.2753149946","NA","NA","631410.2361409896","NA","1895.899772993289","NA","7071.784529995057","629595.5825569981","NA","2066.0837100003846","631410.0095710019","3000","-0.039653997868299484","TNT_IMDF_fMRI","0","3000.0396539978683","1","108","yes","1024"
"neg","TNT_scanner","NA","9999","boot02b.jpg","Objects_328_hdisgust.jpg","3","NA","NA","1400","51","undefined","undefined","3000.03745099809","3000.03745099809","black","yes","psycho","psycho","red","psycho","0","NT_neg","uniform","undefined","undefined","undefined","undefined","undefined","0","0","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","108","19","0","88","0","108","108","108","108","28","NA","108","0","108","NA","0","0","108","NA","NA","111","0","0","NA","0","113","0","1","111","ma 12 apr 2021 21:02:04 CEST","A template containing a practice and an experimental phase","yes","","30","30","TNT_scanner","TNTF_fMRI.osexp","/home/lotje/Documents/Research, teaching and programming/OpenSesame/Scripts/Others/Claudius Schroeder/TNTF2021/experimental files","no","","60","4","no","mono","no","20","no","white","no","no","768","NA","psycho","108","0","108","/home/lotje/Documents/Research, teaching and programming/OpenSesame/Scripts/Others/Claudius Schroeder/TNTF2021/experimental files/quickrun.csv","first","psycho","9999","51","74","Lentiform Loewenfeld","3.3.9b1","NA","38","34","1","yes","NA","0","two","None","NA","NA","NA","t","None","t","space","3000.03745099809","NA","NA","NA","455.0347249896731","3000.03745099809","151.53183000802528","1795.5807340040337","2","no","psycho","0.5","0.2","0.2","1","0.6","1024","2","48000","-16","experiment","-30","-30","999","odd","NT","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","12945.84983799723","12946.26125099603","1099560.1464259962","1047649.2306989967","12946.29786600126","1103005.2782720013","10599.490644002799","1107074.8841219903","1107075.3709860002","1100561.3184660033","1099560.0591849943","1051655.020086997","NA","1110075.7006079948","7071.771942995838","1110075.8172770003","NA","1384.248722999473","7071.747333990061","1110075.8367879898","NA","NA","631410.2361409896","NA","1895.899772993289","NA","7071.784529995057","629595.5825569981","NA","2066.0837100003846","631410.0095710019","3000","-0.03745099809020758","TNT_IMDF_fMRI","0","3000.03745099809","1","109","yes","1024"
"None","TNT_scanner","NA","","","","3","NA","NA","1800","","undefined","undefined","3000.03745099809","3000.03745099809","black","yes","psycho","psycho","None","psycho","0","NULL","uniform","undefined","undefined","undefined","undefined","undefined","0","0","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","109","20","0","88","0","109","109","109","109","29","NA","109","0","109","NA","0","0","109","NA","NA","112","0","0","NA","0","114","0","1","112","ma 12 apr 2021 21:02:04 CEST","A template containing a practice and an experimental phase","yes","","30","30","TNT_scanner","TNTF_fMRI.osexp","/home/lotje/Documents/Research, teaching and programming/OpenSesame/Scripts/Others/Claudius Schroeder/TNTF2021/experimental files","","","60","4","no","mono","no","20","no","white","no","no","768","NA","psycho","109","0","109","/home/lotje/Documents/Research, teaching and programming/OpenSesame/Scripts/Others/Claudius Schroeder/TNTF2021/experimental files/quickrun.csv","first","psycho","","","9999","Lentiform Loewenfeld","3.3.9b1","NA","","34","1","yes","NA","0","two","None","NA","NA","NA","t","None","t","space","0","NA","NA","NA","455.0347249896731","3000.03745099809","151.53183000802528","1795.5807340040337","2","no","psycho","0.5","0.2","0.2","1","0.6","1024","2","48000","-16","experiment","-30","-30","999","odd","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","12945.84983799723","12946.26125099603","1110261.2763630021","1114070.6159440014","12946.29786600126","1103005.2782720013","10599.490644002799","1107074.8841219903","1107075.3709860002","1111263.7121860026","1110261.1958819907","1118079.072819004","NA","1117074.5048429961","7071.771942995838","1121082.1720520034","NA","1384.248722999473","7071.747333990061","1121082.2032279975","NA","NA","631410.2361409896","NA","1895.899772993289","NA","7071.784529995057","629595.5825569981","NA","2066.0837100003846","631410.0095710019","3000","3000","TNT_IMDF_fMRI","0","3000.03745099809","1","110","yes","1024"
"neu","TNT_scanner","NA","34","lock03a.jpg","neutral_659.jpg","3","NA","NA","2000","9999","undefined","undefined","3000.0747379963286","3000.0747379963286","black","yes","psycho","psycho","green","psycho","0","T_neu","uniform","undefined","undefined","undefined","undefined","undefined","0","0","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","110","20","0","89","0","110","110","110","110","29","NA","110","0","110","NA","0","0","110","NA","NA","113","0","0","NA","0","115","0","1","113","ma 12 apr 2021 21:02:04 CEST","A template containing a practice and an experimental phase","yes","","30","30","TNT_scanner","TNTF_fMRI.osexp","/home/lotje/Documents/Research, teaching and programming/OpenSesame/Scripts/Others/Claudius Schroeder/TNTF2021/experimental files","no","","60","4","no","mono","no","20","no","white","no","no","768","NA","psycho","110","0","110","/home/lotje/Documents/Research, teaching and programming/OpenSesame/Scripts/Others/Claudius Schroeder/TNTF2021/experimental files/quickrun.csv","first","psycho","34","9999","9","Lentiform Loewenfeld","3.3.9b1","NA","9","34","1","yes","NA","0","two","None","NA","NA","NA","t","None","t","space","3000.0747379963286","NA","NA","NA","455.0347249896731","3000.0747379963286","151.53183000802528","1795.5807340040337","2","no","psycho","0.5","0.2","0.2","1","0.6","1024","2","48000","-16","experiment","-30","-30","999","odd","T","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","12945.84983799723","12946.26125099603","1121251.7365349922","1114070.6159440014","12946.29786600126","1125302.7839239947","10599.490644002799","1129308.9110869914","1129309.795262001","1122254.113322997","1121251.656380002","1118079.072819004","NA","1132310.1708640023","7071.771942995838","1132310.2428869898","NA","1384.248722999473","7071.747333990061","1132310.2610259957","NA","NA","631410.2361409896","NA","1895.899772993289","NA","7071.784529995057","629595.5825569981","NA","2066.0837100003846","631410.0095710019","3000","-0.0747379963286221","TNT_IMDF_fMRI","0","3000.0747379963286","1","111","yes","1024"
"neu","TNT_scanner","NA","35","chessboard.jpg","neutral_227.jpg","4","NA","NA","1800","9999","undefined","undefined","3000.077823002357","3000.077823002357","black","yes","psycho","psycho","red","psycho","0","NT_neu","uniform","undefined","undefined","undefined","undefined","undefined","0","0","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","111","20","0","90","0","111","111","111","111","29","NA","111","0","111","NA","0","0","111","NA","NA","114","0","0","NA","0","116","0","1","114","ma 12 apr 2021 21:02:04 CEST","A template containing a practice and an experimental phase","yes","","30","30","TNT_scanner","TNTF_fMRI.osexp","/home/lotje/Documents/Research, teaching and programming/OpenSesame/Scripts/Others/Claudius Schroeder/TNTF2021/experimental files","no","","60","4","no","mono","no","20","no","white","no","no","768","NA","psycho","111","0","111","/home/lotje/Documents/Research, teaching and programming/OpenSesame/Scripts/Others/Claudius Schroeder/TNTF2021/experimental files/quickrun.csv","first","psycho","35","9999","10","Lentiform Loewenfeld","3.3.9b1","NA","10","34","1","yes","NA","0","two","None","NA","NA","NA","t","None","t","space","3000.077823002357","NA","NA","NA","455.0347249896731","3000.077823002357","151.53183000802528","1795.5807340040337","2","no","psycho","0.5","0.2","0.2","1","0.6","1024","2","48000","-16","experiment","-30","-30","999","odd","NT","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","12945.84983799723","12946.26125099603","1132481.7008999963","1114070.6159440014","12946.29786600126","1136329.774689002","10599.490644002799","1140336.5803880007","1140337.700375996","1133482.9406520003","1132481.616858","1118079.072819004","NA","1143338.0719709967","7071.771942995838","1143338.1414059987","NA","1384.248722999473","7071.747333990061","1143338.1588420016","NA","NA","631410.2361409896","NA","1895.899772993289","NA","7071.784529995057","629595.5825569981","NA","2066.0837100003846","631410.0095710019","3000","-0.07782300235703588","TNT_IMDF_fMRI","0","3000.077823002357","1","112","yes","1024"
"neu","TNT_scanner","NA","9999","hinge.jpg","neutral_582.jpg","4","NA","NA","1400","30","undefined","undefined","3000.342179002706","3000.342179002706","black","yes","psycho","psycho","green","psycho","0","T_neu","uniform","undefined","undefined","undefined","undefined","undefined","0","0","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","112","20","0","91","0","112","112","112","112","29","NA","112","0","112","NA","0","0","112","NA","NA","115","0","0","NA","0","117","0","1","115","ma 12 apr 2021 21:02:04 CEST","A template containing a practice and an experimental phase","yes","","30","30","TNT_scanner","TNTF_fMRI.osexp","/home/lotje/Documents/Research, teaching and programming/OpenSesame/Scripts/Others/Claudius Schroeder/TNTF2021/experimental files","no","","60","4","no","mono","no","20","no","white","no","no","768","NA","psycho","112","0","112","/home/lotje/Documents/Research, teaching and programming/OpenSesame/Scripts/Others/Claudius Schroeder/TNTF2021/experimental files/quickrun.csv","first","psycho","54","9999","53","Lentiform Loewenfeld","3.3.9b1","NA","29","34","1","yes","NA","0","two","None","NA","NA","NA","t","None","t","space","3000.342179002706","NA","NA","NA","455.0347249896731","3000.342179002706","151.53183000802528","1795.5807340040337","2","no","psycho","0.5","0.2","0.2","1","0.6","1024","2","48000","-16","experiment","-30","-30","999","odd","T","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","12945.84983799723","12946.26125099603","1143525.836834","1114070.6159440014","12946.29786600126","1146972.7382400015","10599.490644002799","1150977.4322869927","1150978.5292919986","1144526.9049850032","1143525.7504460025","1118079.072819004","NA","1153990.1711400016","7071.771942995838","1153990.2375289965","NA","1384.248722999473","7071.747333990061","1153990.2551999986","NA","NA","631410.2361409896","NA","1895.899772993289","NA","7071.784529995057","629595.5825569981","NA","2066.0837100003846","631410.0095710019","3000","-0.34217900270596147","TNT_IMDF_fMRI","0","3000.342179002706","1","113","yes","1024"
"neg","TNT_scanner","NA","9999","book01b.jpg","9412_people_sad.jpg","4","NA","NA","2000","52","undefined","undefined","3000.0282840046566","3000.0282840046566","black","yes","psycho","psycho","red","psycho","0","NT_neg","uniform","undefined","undefined","undefined","undefined","undefined","0","0","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","113","20","0","92","0","113","113","113","113","29","NA","113","0","113","NA","0","0","113","NA","NA","116","0","0","NA","0","118","0","1","116","ma 12 apr 2021 21:02:04 CEST","A template containing a practice and an experimental phase","yes","","30","30","TNT_scanner","TNTF_fMRI.osexp","/home/lotje/Documents/Research, teaching and programming/OpenSesame/Scripts/Others/Claudius Schroeder/TNTF2021/experimental files","no","","60","4","no","mono","no","20","no","white","no","no","768","NA","psycho","113","0","113","/home/lotje/Documents/Research, teaching and programming/OpenSesame/Scripts/Others/Claudius Schroeder/TNTF2021/experimental files/quickrun.csv","first","psycho","9999","52","75","Lentiform Loewenfeld","3.3.9b1","NA","39","34","1","yes","NA","0","two","None","NA","NA","NA","t","None","t","space","3000.0282840046566","NA","NA","NA","455.0347249896731","3000.0282840046566","151.53183000802528","1795.5807340040337","2","no","psycho","0.5","0.2","0.2","1","0.6","1024","2","48000","-16","experiment","-30","-30","999","odd","NT","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","12945.84983799723","12946.26125099603","1154231.5520109986","1114070.6159440014","12946.29786600126","1158281.0849419911","10599.490644002799","1162285.375929001","1162285.7216839911","1155236.4830799925","1154231.474977001","1118079.072819004","NA","1165286.0567079915","7071.771942995838","1165286.1411460035","NA","1384.248722999473","7071.747333990061","1165286.1619239994","NA","NA","631410.2361409896","NA","1895.899772993289","NA","7071.784529995057","629595.5825569981","NA","2066.0837100003846","631410.0095710019","3000","-0.028284004656597972","TNT_IMDF_fMRI","0","3000.0282840046566","1","114","yes","1024"
"None","TNT_scanner","NA","","","","4","NA","NA","2600","","undefined","undefined","3000.0282840046566","3000.0282840046566","black","yes","psycho","psycho","None","psycho","0","NULL","uniform","undefined","undefined","undefined","undefined","undefined","0","0","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","114","21","0","92","0","114","114","114","114","30","NA","114","0","114","NA","0","0","114","NA","NA","117","0","0","NA","0","119","0","1","117","ma 12 apr 2021 21:02:04 CEST","A template containing a practice and an experimental phase","yes","","30","30","TNT_scanner","TNTF_fMRI.osexp","/home/lotje/Documents/Research, teaching and programming/OpenSesame/Scripts/Others/Claudius Schroeder/TNTF2021/experimental files","","","60","4","no","mono","no","20","no","white","no","no","768","NA","psycho","114","0","114","/home/lotje/Documents/Research, teaching and programming/OpenSesame/Scripts/Others/Claudius Schroeder/TNTF2021/experimental files/quickrun.csv","first","psycho","","","9999","Lentiform Loewenfeld","3.3.9b1","NA","","34","1","yes","NA","0","two","None","NA","NA","NA","t","None","t","space","0","NA","NA","NA","455.0347249896731","3000.0282840046566","151.53183000802528","1795.5807340040337","2","no","psycho","0.5","0.2","0.2","1","0.6","1024","2","48000","-16","experiment","-30","-30","999","odd","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","12945.84983799723","12946.26125099603","1165456.0053759925","1170063.8696660027","12946.29786600126","1158281.0849419911","10599.490644002799","1162285.375929001","1162285.7216839911","1166457.4638609919","1165455.9245359995","1174071.03142899","NA","1173066.5454970002","7071.771942995838","1177130.6711240031","NA","1384.248722999473","7071.747333990061","1177130.6945839897","NA","NA","631410.2361409896","NA","1895.899772993289","NA","7071.784529995057","629595.5825569981","NA","2066.0837100003846","631410.0095710019","3000","3000","TNT_IMDF_fMRI","0","3000.0282840046566","1","115","yes","1024"
"neu","TNT_scanner","NA","9999","birdie.jpg","neutral_614.jpg","4","NA","NA","1800","37","undefined","undefined","3000.0629849964753","3000.0629849964753","black","yes","psycho","psycho","red","psycho","0","NT_neu","uniform","undefined","undefined","undefined","undefined","undefined","0","0","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","115","21","0","93","0","115","115","115","115","30","NA","115","0","115","NA","0","0","115","NA","NA","118","0","0","NA","0","120","0","1","118","ma 12 apr 2021 21:02:04 CEST","A template containing a practice and an experimental phase","yes","","30","30","TNT_scanner","TNTF_fMRI.osexp","/home/lotje/Documents/Research, teaching and programming/OpenSesame/Scripts/Others/Claudius Schroeder/TNTF2021/experimental files","no","","60","4","no","mono","no","20","no","white","no","no","768","NA","psycho","115","0","115","/home/lotje/Documents/Research, teaching and programming/OpenSesame/Scripts/Others/Claudius Schroeder/TNTF2021/experimental files/quickrun.csv","first","psycho","61","9999","60","Lentiform Loewenfeld","3.3.9b1","NA","36","34","1","yes","NA","0","two","None","NA","NA","NA","t","None","t","space","3000.0629849964753","NA","NA","NA","455.0347249896731","3000.0629849964753","151.53183000802528","1795.5807340040337","2","no","psycho","0.5","0.2","0.2","1","0.6","1024","2","48000","-16","experiment","-30","-30","999","odd","NT","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","12945.84983799723","12946.26125099603","1177319.4441980012","1170063.8696660027","12946.29786600126","1181170.613904993","10599.490644002799","1185177.8255009996","1185178.683309001","1178321.0129399959","1177319.3669559988","1174071.03142899","NA","1188178.9867569897","7071.771942995838","1188179.0522569935","NA","1384.248722999473","7071.747333990061","1188179.0693569928","NA","NA","631410.2361409896","NA","1895.899772993289","NA","7071.784529995057","629595.5825569981","NA","2066.0837100003846","631410.0095710019","3000","-0.06298499647527933","TNT_IMDF_fMRI","0","3000.0629849964753","1","116","yes","1024"
"None","TNT_scanner","NA","","","","4","NA","NA","2600","","undefined","undefined","3000.0629849964753","3000.0629849964753","black","yes","psycho","psycho","None","psycho","0","NULL","uniform","undefined","undefined","undefined","undefined","undefined","0","0","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","116","22","0","93","0","116","116","116","116","31","NA","116","0","116","NA","0","0","116","NA","NA","119","0","0","NA","0","121","0","1","119","ma 12 apr 2021 21:02:04 CEST","A template containing a practice and an experimental phase","yes","","30","30","TNT_scanner","TNTF_fMRI.osexp","/home/lotje/Documents/Research, teaching and programming/OpenSesame/Scripts/Others/Claudius Schroeder/TNTF2021/experimental files","","","60","4","no","mono","no","20","no","white","no","no","768","NA","psycho","116","0","116","/home/lotje/Documents/Research, teaching and programming/OpenSesame/Scripts/Others/Claudius Schroeder/TNTF2021/experimental files/quickrun.csv","first","psycho","","","9999","Lentiform Loewenfeld","3.3.9b1","NA","","34","1","yes","NA","0","two","None","NA","NA","NA","t","None","t","space","0","NA","NA","NA","455.0347249896731","3000.0629849964753","151.53183000802528","1795.5807340040337","2","no","psycho","0.5","0.2","0.2","1","0.6","1024","2","48000","-16","experiment","-30","-30","999","odd","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","12945.84983799723","12946.26125099603","1188340.8207570028","1192951.2733320007","12946.29786600126","1181170.613904993","10599.490644002799","1185177.8255009996","1185178.683309001","1189342.1821669908","1188340.7377699914","1196960.4952259979","NA","1195954.1979369968","7071.771942995838","1199964.3482690006","NA","1384.248722999473","7071.747333990061","1199964.3809389963","NA","NA","631410.2361409896","NA","1895.899772993289","NA","7071.784529995057","629595.5825569981","NA","2066.0837100003846","631410.0095710019","3000","3000","TNT_IMDF_fMRI","0","3000.0629849964753","1","117","yes","1024"
